"TimeStamp","User","App","Location","App context","Accessed Resources","Accessed Resource Locations","Action","AgentName"
"06-Jul-2026 17:28:03","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:ee0088a0-034c-3fdf-0768-3bee10f3a982@thread.v2","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Expense Summary.xlsx","Read",""
"06-Jul-2026 17:51:54","reese.calloway@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_713f7f93-1ad3-43cc-1a92-2ca9859d21b0@thread.v2","","","",""
"06-Jul-2026 17:56:58","sawyer.whitlock@contoso.com","Copilot for M365 Chat",,"19:26f3c690-ae1a-787f-ec4f-37f51f4ce1d2@thread.v2","","","",""
"06-Jul-2026 18:10:51","skyler.sinclair@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Expense Summary.xlsx","Read",""
"06-Jul-2026 18:59:09","logan.holloway@contoso.com","Copilot Studio Agent",,"19:a4779842-a499-011a-9130-0eb03a4d6525@thread.v2","","","","itHelpdesk"
"07-Jul-2026 04:48:02","skyler.sinclair@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:c0208d05-9848-cecd-b2f4-905ad8f45333@thread.tacv2?ctx=channel","","","",""
"07-Jul-2026 05:02:38","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:b57fc1eb-afad-1089-71c2-03330242d899@thread.v2","","","",""
"07-Jul-2026 13:02:58","taylor.holloway@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Status Update.pptx","Status Update.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Status Update.pptx","Read",""
"07-Jul-2026 13:03:28","devon.whitlock@contoso.com","Copilot for M365 Chat",,"19:1d85b3fa-0a71-ac1f-7b5b-78f269913c91@thread.v2","","","",""
"07-Jul-2026 13:30:22","finley.garrison@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:af777487-ecfd-3ef3-0db4-01a2e61327d2@unq.gbl.spaces?ctx=chat","","","",""
"07-Jul-2026 13:31:05","kendall.underhill@contoso.com","Copilot for M365 Chat",,"19:46188496-6c24-23d3-f6c2-3bca6c67cc79@thread.v2","","","",""
"07-Jul-2026 14:00:36","robin.lockwood@contoso.com","Copilot Studio Agent",,"19:c3a4258e-9d1b-eefe-059c-97ac48aefc83@thread.v2","","","","benefitsHelper"
"07-Jul-2026 14:21:52","reese.calloway@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Roadmap.pptx","Roadmap.pptx","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Roadmap.pptx","Read",""
"07-Jul-2026 14:27:59","skyler.ellison@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Recordings/All Hands.mp4","","","",""
"07-Jul-2026 14:29:43","skyler.sinclair@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:7e8b514e-35d9-fb70-24ef-acaa9249ceae@unq.gbl.spaces?ctx=chat","","","",""
"07-Jul-2026 15:08:38","robin.garrison@contoso.com","Copilot for M365 Chat",,"19:38cdac1a-ec19-9f80-f0ac-ebc9f84ed3eb@thread.v2","","","",""
"07-Jul-2026 15:14:21","finley.garrison@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Headcount Plan.xlsx","Headcount Plan.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Headcount Plan.xlsx","Read",""
"07-Jul-2026 15:34:02","casey.calloway@contoso.com","Whiteboard",,"19:e3cbfdf5-a2e2-7e6b-331f-af7d9fabc115@thread.v2","","","",""
"07-Jul-2026 15:51:30","taylor.thackeray@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_1a3e4c3d-cca2-0437-f505-5b25db60d234@thread.v2","","","",""
"07-Jul-2026 15:53:32","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:a10619ef-679a-9970-f360-b8c58a24fbd2@thread.v2","","","",""
"07-Jul-2026 16:01:20","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:692e184c-981a-7d64-9f89-dec9f5ed6850@thread.v2","","","",""
"07-Jul-2026 16:36:27","logan.holloway@contoso.com","Copilot Studio Agent",,"19:a287b3b7-7b4e-82b3-56b3-bb5fe859cb55@thread.v2","","","","benefitsHelper"
"07-Jul-2026 16:45:14","reese.calloway@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/FY26 Budget.xlsx","FY26 Budget.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/FY26 Budget.xlsx","Read",""
"07-Jul-2026 17:06:55","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:55cc8bd8-fca3-e365-5f5e-1a454d3e1d8f@thread.v2","","","",""
"07-Jul-2026 17:21:24","avery.iverson@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_iverson_contoso_com/Documents/Forecast.xlsx","Forecast.xlsx","https://contoso-my.sharepoint.com/personal/avery_iverson_contoso_com/Documents/Forecast.xlsx","Read",""
"07-Jul-2026 18:02:17","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:907b78a4-c905-fd50-23b0-52fd9f4a6cea@thread.v2","","","",""
"07-Jul-2026 18:20:17","taylor.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Project Plan.docx","Project Plan.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Project Plan.docx","Read",""
"07-Jul-2026 18:22:40","sawyer.whitlock@contoso.com","Copilot for M365 Chat",,"19:586adf2e-20be-de71-4b5a-6d788511f72a@thread.v2","","","",""
"07-Jul-2026 18:34:47","skyler.kingsley@contoso.com","Copilot for M365 Chat",,"19:9ef56a17-2b65-354f-d186-2e73520bf7f6@thread.v2","","","",""
"07-Jul-2026 18:38:28","devon.whitlock@contoso.com","Copilot Studio Agent",,"19:a44042ed-dd58-5931-a653-f7c7e0c3bd00@thread.v2","","","","itHelpdesk"
"07-Jul-2026 19:21:12","morgan.merritt@contoso.com","Copilot for M365 Chat",,"19:a71224c3-3fa4-615a-9449-867f26ab5f9b@thread.v2","","","",""
"07-Jul-2026 20:41:18","avery.underhill@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Expense Summary.xlsx","Read",""
"07-Jul-2026 20:52:17","taylor.lockwood@contoso.com","Copilot for M365 Chat",,"19:a612b164-3bd3-df90-75ad-201867e762eb@thread.v2","Status Update.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Status Update.pptx","Read",""
"07-Jul-2026 21:09:00","avery.underhill@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Project Plan.docx","Project Plan.docx","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Project Plan.docx","Read",""
"07-Jul-2026 21:12:51","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:866ebaa3-7934-c57c-93a7-e5d6369544a8@thread.v2","","","",""
"07-Jul-2026 21:31:09","skyler.ellison@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"08-Jul-2026 04:18:12","jordan.oakley@contoso.com","Copilot for M365 Chat",,"19:0bdaac1f-1d79-3f8a-4725-4169ec305924@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Forecast.xlsx","Read",""
"08-Jul-2026 04:22:11","skyler.sinclair@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:d591646c-782f-adbe-0749-cb7832f17db8@unq.gbl.spaces?ctx=chat","","","",""
"08-Jul-2026 04:24:01","logan.holloway@contoso.com","Outlook",,"19:f4f5841d-5aa9-71df-ccb9-9fa962b142f6@thread.v2","","","",""
"08-Jul-2026 06:08:04","parker.northrop@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/parker_northrop_contoso_com/Documents/Roadmap.pptx","Roadmap.pptx","https://contoso-my.sharepoint.com/personal/parker_northrop_contoso_com/Documents/Roadmap.pptx","Read",""
"08-Jul-2026 06:47:42","emery.northrop@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"08-Jul-2026 07:38:47","skyler.ellison@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:3ff25141-ef57-f507-c89a-0ee4a9e72a5d@unq.gbl.spaces?ctx=chat","","","",""
"08-Jul-2026 08:54:51","avery.iverson@contoso.com","Copilot for M365 Chat",,"19:dee8a5d5-cd3f-ec49-3cf9-ca9dc217950e@thread.v2","","","",""
"08-Jul-2026 09:24:44","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:e4b7a0d3-4c04-db66-e695-8218eeae8b69@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Read",""
"08-Jul-2026 09:29:24","logan.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Quarterly Review.docx","Read",""
"08-Jul-2026 10:31:17","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:5d054bd8-47af-f72b-dfe2-223de72d22c9@thread.v2","","","",""
"08-Jul-2026 10:54:47","blake.prescott@contoso.com","Copilot for M365 Chat",,"19:ab80a014-cb49-8d1f-1278-7f1997b3ed38@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Quarterly Review.docx","Read",""
"08-Jul-2026 13:18:24","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:fbe0a407-4b6e-d13d-8745-938a81022545@thread.v2","","","",""
"08-Jul-2026 13:24:07","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:273988e5-b4d7-92fd-a5a6-ddb82ff5a112@thread.v2","","","",""
"08-Jul-2026 14:05:25","skyler.sinclair@contoso.com","Copilot Studio Agent",,"19:ca912e8f-0079-9f93-3414-3a04a60d6e42@thread.v2","","","","itHelpdesk"
"08-Jul-2026 14:10:04","finley.garrison@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Meeting Notes.docx","Read",""
"08-Jul-2026 14:19:20","reese.calloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Read",""
"08-Jul-2026 14:27:17","casey.calloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:4328113a-44ff-cc86-4ffd-4cac31fef71d@unq.gbl.spaces?ctx=chat","","","",""
"08-Jul-2026 14:53:32","parker.garrison@contoso.com","Outlook",,"19:50ce491e-fb3d-c68d-0429-0e6bd39412a5@thread.v2","","","",""
"08-Jul-2026 15:15:23","taylor.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Quarterly Review.docx","Read",""
"08-Jul-2026 15:15:46","finley.garrison@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Project Plan.docx","Project Plan.docx","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Project Plan.docx","Read",""
"08-Jul-2026 15:28:53","taylor.lockwood@contoso.com","Outlook",,"19:8c198e46-6760-c7b2-b9ec-7e29891cb124@thread.v2","","","",""
"08-Jul-2026 15:38:34","skyler.ellison@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:aebe97c9-4c75-906d-9666-e9c89c6a28d7@thread.tacv2?ctx=channel","","","",""
"08-Jul-2026 15:39:39","devon.whitlock@contoso.com","Outlook",,"19:b8adf5f4-fac3-9efe-20d9-7948b95bbb79@thread.v2","","","",""
"08-Jul-2026 15:39:55","parker.draper@contoso.com","Outlook",,"19:ac0ccad0-303c-b3b6-4486-31acbc5ea84c@thread.v2","","","",""
"08-Jul-2026 16:15:32","logan.holloway@contoso.com","Copilot Studio Agent",,"19:bad06c21-fdd9-8551-830d-723b64774d1e@thread.v2","","","","travelPolicy"
"08-Jul-2026 16:29:31","avery.underhill@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/FY26 Budget.xlsx","FY26 Budget.xlsx","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/FY26 Budget.xlsx","Read",""
"08-Jul-2026 16:52:47","finley.oakley@contoso.com","Copilot Studio Agent",,"19:1fe6aa04-ee39-d323-1006-554f80a5b2c5@thread.v2","","","","itHelpdesk"
"08-Jul-2026 16:55:16","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:c634cc01-ae7f-d2d7-1563-277badba5396@thread.v2","FY26 Budget.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/FY26 Budget.xlsx","Read",""
"08-Jul-2026 17:03:01","parker.garrison@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"08-Jul-2026 17:14:25","avery.underhill@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Meeting Notes.docx","Read",""
"08-Jul-2026 17:38:37","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:c285d65c-105a-5951-97cc-aa12d42be98d@thread.v2","","","",""
"08-Jul-2026 19:55:57","taylor.thackeray@contoso.com","Outlook",,"19:e35d36c8-8532-69f8-ad01-7bb11ae01e5a@thread.v2","","","",""
"08-Jul-2026 20:10:10","skyler.ellison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_728a0d90-7f90-f11d-92a1-1f602a555078@thread.v2","","","",""
"08-Jul-2026 20:36:59","reese.calloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Quarterly Review.docx","Read",""
"08-Jul-2026 21:26:44","robin.lockwood@contoso.com","Copilot Studio Agent",,"19:21683598-345f-e725-4dc7-cd24268d9005@thread.v2","","","","benefitsHelper"
"08-Jul-2026 21:50:45","rowan.lockwood@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Read",""
"09-Jul-2026 00:16:09","skyler.ellison@contoso.com","Copilot Studio Agent",,"19:ee175042-f5a7-0ced-84ea-593d60e3caa7@thread.v2","","","","itHelpdesk"
"09-Jul-2026 01:45:31","avery.underhill@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:5e669df6-b199-4b9f-42f6-2b2e739c3f31@thread.tacv2?ctx=channel","","","",""
"09-Jul-2026 02:18:10","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:a021e496-4c4b-db9e-10b9-2e2129512f65@thread.v2","","","",""
"09-Jul-2026 02:31:21","taylor.thackeray@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"09-Jul-2026 03:41:16","taylor.thackeray@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:5ce997a9-f7df-f8cd-2fed-65b5499f47ba@thread.tacv2?ctx=channel","","","",""
"09-Jul-2026 03:47:43","robin.garrison@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Recordings/All Hands.mp4","","","",""
"09-Jul-2026 05:02:05","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:23b85384-2093-3267-afef-7edba2fb9ca8@thread.v2","","","",""
"09-Jul-2026 09:24:22","logan.holloway@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Expense Summary.xlsx","Read",""
"09-Jul-2026 12:31:09","devon.whitlock@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/devon_whitlock_contoso_com/Documents/FY26 Budget.xlsx","FY26 Budget.xlsx","https://contoso-my.sharepoint.com/personal/devon_whitlock_contoso_com/Documents/FY26 Budget.xlsx","Read",""
"09-Jul-2026 12:49:50","taylor.lockwood@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Headcount Plan.xlsx","Headcount Plan.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Headcount Plan.xlsx","Read",""
"09-Jul-2026 14:04:11","parker.northrop@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:91989731-f377-858d-ffae-d3fdaab73a6f@unq.gbl.spaces?ctx=chat","","","",""
"09-Jul-2026 14:17:25","finley.oakley@contoso.com","Copilot for M365 Chat",,"19:22d2a43f-f8dd-22f2-31cb-38f2ecf6dcc7@thread.v2","","","",""
"09-Jul-2026 14:26:20","jordan.ellison@contoso.com","Copilot for M365 Chat",,"19:87a67c0c-cb17-ee91-d890-f8b7ff6f7c2d@thread.v2","Status Update.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Status Update.pptx","Read",""
"09-Jul-2026 14:30:57","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:87247966-a8a7-efbf-2eb9-ff35da0843d9@thread.v2","","","",""
"09-Jul-2026 14:36:44","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:916646ca-e68e-cb27-0835-d911642c79cb@thread.v2","","","",""
"09-Jul-2026 15:20:17","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:e51650cd-1696-3609-46d3-9f7ced483a84@thread.v2","","","",""
"09-Jul-2026 16:35:36","robin.lockwood@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/robin_lockwood_contoso_com/Documents/Pipeline Tracker.xlsx","Pipeline Tracker.xlsx","https://contoso-my.sharepoint.com/personal/robin_lockwood_contoso_com/Documents/Pipeline Tracker.xlsx","Read",""
"09-Jul-2026 16:38:27","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:bfedc94c-90ea-da37-ae78-f8f30d6bd7b5@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Read",""
"09-Jul-2026 16:52:30","skyler.sinclair@contoso.com","Copilot Studio Agent",,"19:6e89186f-d886-fc49-d36e-cbfd5a09414d@thread.v2","","","","benefitsHelper"
"09-Jul-2026 17:25:26","emery.northrop@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:81b6bced-220f-b862-d35d-e97066fcd38d@unq.gbl.spaces?ctx=chat","","","",""
